route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
90,131.0.1,1667500,Richmond Green Secondary School - NB,,0,173781,73427,1,1
90,131.0.1,1667499,Richmond Green Secondary School - NB,,0,173775,73427,1,1
90,131.0.1,1667498,Richmond Green Secondary School - NB,,0,173776,73427,1,1
90,131.0.1,1667497,Richmond Green Secondary School - NB,,0,173777,73427,1,1
90,131.0.1,1667550,Richmond Green Secondary School - NB,,0,173774,73428,1,1
90,131.0.1,1667496,Richmond Green Secondary School - NB,,0,173778,73427,1,1
90,131.0.1,1667508,Richmond Green Secondary School - NB,,0,173781,73428,1,1
90,131.0.1,1667549,Richmond Green Secondary School - NB,,0,173775,73428,1,1
90,131.0.1,1667548,Richmond Green Secondary School - NB,,0,173776,73428,1,1
90,131.0.1,1667547,Richmond Green Secondary School - NB,,0,173777,73428,1,1
90,131.0.1,1667546,Richmond Green Secondary School - NB,,0,173778,73428,1,2
90,131.0.1,1667545,Richmond Green Secondary School - NB,,0,173779,73428,1,2
90,131.0.1,1667544,Richmond Green Secondary School - NB,,0,173774,73428,1,2
90,131.0.1,1667543,Richmond Green Secondary School - NB,,0,173780,73428,1,2
90,131.0.1,1667542,Richmond Green Secondary School - NB,,0,173781,73428,1,2
90,131.0.1,1667541,Richmond Green Secondary School - NB,,0,173775,73428,1,2
90,131.0.1,1667540,Richmond Green Secondary School - NB,,0,173777,73428,1,2
90,131.0.1,1667539,Richmond Green Secondary School - NB,,0,173776,73428,1,2
90,131.0.1,1667538,Richmond Green Secondary School - NB,,0,173778,73428,1,1
90,131.0.1,1667537,Richmond Green Secondary School - NB,,0,173779,73428,1,1
90,131.0.1,1667536,Richmond Green Secondary School - NB,,0,173774,73428,1,1
90,131.0.1,1667533,Richmond Green Secondary School - NB,,0,173780,73428,1,1
90,131.0.1,1667535,Richmond Green Secondary School - NB,,0,173776,73428,1,1
90,131.0.1,1667534,Richmond Green Secondary School - NB,,0,173774,73428,1,1
90,131.0.1,1667532,Richmond Green Secondary School - NB,,0,173780,73428,1,1
90,131.0.1,1667531,Richmond Green Secondary School - NB,,0,173776,73428,1,1
90,131.0.1,1667530,Richmond Green Secondary School - NB,,0,173774,73428,1,1
90,131.0.1,1667529,Richmond Green Secondary School - NB,,0,173780,73428,1,1
90,131.0.1,1667528,Richmond Green Secondary School - NB,,0,173776,73428,1,1
90,131.0.1,1667527,Richmond Green Secondary School - NB,,0,173774,73428,1,1
90,131.0.1,1667551,Richmond Green Secondary School - NB,,0,173773,73429,1,1
90,131.0.1,1667526,Richmond Green Secondary School - NB,,0,173780,73428,1,1
90,131.0.1,1667525,Richmond Green Secondary School - NB,,0,173776,73428,1,2
90,131.0.1,1667524,Richmond Green Secondary School - NB,,0,173782,73428,1,2
90,131.0.1,1667523,Richmond Green Secondary School - NB,,0,173783,73428,1,2
90,131.0.1,1667522,Richmond Green Secondary School - NB,,0,173774,73428,1,2
90,131.0.1,1667521,Richmond Green Secondary School - NB,,0,173784,73428,1,2
90,131.0.1,1667520,Richmond Green Secondary School - NB,,0,173785,73428,1,2
90,131.0.1,1667519,Richmond Green Secondary School - NB,,0,173786,73428,1,2
90,131.0.1,1667518,Richmond Green Secondary School - NB,,0,173787,73428,1,2
90,131.0.1,1667517,Richmond Green Secondary School - NB,,0,173776,73428,1,2
90,131.0.1,1667516,Richmond Green Secondary School - NB,,0,173782,73428,1,2
90,131.0.1,1667515,Richmond Green Secondary School - NB,,0,173783,73428,1,2
90,131.0.1,1667514,Richmond Green Secondary School - NB,,0,173774,73428,1,1
90,131.0.1,1667513,Richmond Green Secondary School - NB,,0,173784,73428,1,1
90,131.0.1,1667512,Richmond Green Secondary School - NB,,0,173785,73428,1,1
90,131.0.1,1667511,Richmond Green Secondary School - NB,,0,173786,73428,1,1
90,131.0.1,1667510,Richmond Green Secondary School - NB,,0,173776,73428,1,1
90,131.0.1,1667509,Richmond Green Secondary School - NB,,0,173782,73428,1,1
90,131.0.1,1667507,Richmond Green Secondary School - NB,,0,173783,73428,1,1
90,131.0.1,1667505,Richmond Green Secondary School - NB,,0,173785,73428,1,1
90,131.0.1,1667506,Richmond Green Secondary School - NB,,0,173783,73428,1,1
90,131.0.1,1667504,Richmond Green Secondary School - NB,,0,173785,73428,1,1
90,131.0.1,1667503,Richmond Green Secondary School - NB,,0,173783,73428,1,1
90,131.0.1,1667502,Richmond Green Secondary School - NB,,0,173785,73428,1,1
90,131.0.1,1667501,Richmond Green Secondary School - NB,,0,173783,73428,1,1
90,131.0.1,1667565,Don Mills Station - SB,,1,173781,73431,1,1
90,131.0.1,1667566,Don Mills Station - SB,,1,173775,73431,1,1
90,131.0.1,1667567,Don Mills Station - SB,,1,173776,73431,1,1
90,131.0.1,1667568,Don Mills Station - SB,,1,173777,73431,1,1
90,131.0.1,1667569,Don Mills Station - SB,,1,173778,73431,1,1
90,131.0.1,1667589,Don Mills Station - SB,,1,173779,73431,1,1
90,131.0.1,1667590,Don Mills Station - SB,,1,173774,73431,1,1
90,131.0.1,1667564,Don Mills Station - SB,,1,173781,73431,1,2
90,131.0.1,1667563,Don Mills Station - SB,,1,173775,73431,1,2
90,131.0.1,1667562,Don Mills Station - SB,,1,173776,73431,1,2
90,131.0.1,1667561,Don Mills Station - SB,,1,173777,73431,1,2
90,131.0.1,1667560,Don Mills Station - SB,,1,173778,73431,1,2
90,131.0.1,1667559,Don Mills Station - SB,,1,173779,73431,1,2
90,131.0.1,1667558,Don Mills Station - SB,,1,173774,73431,1,2
90,131.0.1,1667557,Don Mills Station - SB,,1,173780,73431,1,2
90,131.0.1,1667556,Don Mills Station - SB,,1,173781,73431,1,1
90,131.0.1,1667555,Don Mills Station - SB,,1,173775,73431,1,1
90,131.0.1,1667554,Don Mills Station - SB,,1,173777,73431,1,1
90,131.0.1,1667588,Don Mills Station - SB,,1,173776,73431,1,1
90,131.0.1,1667587,Don Mills Station - SB,,1,173778,73431,1,1
90,131.0.1,1667597,Don Mills Station - SB,,1,173774,73431,1,1
90,131.0.1,1667586,Don Mills Station - SB,,1,173780,73431,1,1
90,131.0.1,1667585,Don Mills Station - SB,,1,173776,73431,1,1
90,131.0.1,1667584,Don Mills Station - SB,,1,173774,73431,1,1
90,131.0.1,1667583,Don Mills Station - SB,,1,173780,73431,1,1
90,131.0.1,1667582,Don Mills Station - SB,,1,173776,73431,1,1
90,131.0.1,1667581,Don Mills Station - SB,,1,173774,73431,1,1
90,131.0.1,1667580,Don Mills Station - SB,,1,173780,73431,1,1
90,131.0.1,1667579,Don Mills Station - SB,,1,173776,73431,1,1
90,131.0.1,1667578,Don Mills Station - SB,,1,173774,73431,1,2
90,131.0.1,1667553,Don Mills Station - SB,,1,173785,73431,1,2
90,131.0.1,1667598,Don Mills Station - SB,,1,173787,73431,1,2
90,131.0.1,1667599,Don Mills Station - SB,,1,173776,73431,1,2
90,131.0.1,1667552,Don Mills Station - SB,,1,173782,73431,1,2
90,131.0.1,1667577,Don Mills Station - SB,,1,173783,73431,1,2
90,131.0.1,1667576,Don Mills Station - SB,,1,173774,73431,1,2
90,131.0.1,1667575,Don Mills Station - SB,,1,173784,73431,1,2
90,131.0.1,1667574,Don Mills Station - SB,,1,173785,73431,1,2
90,131.0.1,1667573,Don Mills Station - SB,,1,173786,73431,1,2
90,131.0.1,1667572,Don Mills Station - SB,,1,173787,73431,1,1
90,131.0.1,1667571,Don Mills Station - SB,,1,173776,73431,1,1
90,131.0.1,1667570,Don Mills Station - SB,,1,173782,73431,1,1
90,131.0.1,1667604,Don Mills Station - SB,,1,173783,73431,1,1
90,131.0.1,1667603,Don Mills Station - SB,,1,173784,73431,1,1
90,131.0.1,1667602,Don Mills Station - SB,,1,173785,73431,1,1
90,131.0.1,1667601,Don Mills Station - SB,,1,173786,73431,1,1
90,131.0.1,1667600,Don Mills Station - SB,,1,173776,73431,1,1
90,131.0.1,1667591,Don Mills Station - SB,,1,173783,73431,1,1
90,131.0.1,1667596,Don Mills Station - SB,,1,173785,73431,1,1
90,131.0.1,1667595,Don Mills Station - SB,,1,173783,73431,1,1
90,131.0.1,1667594,Don Mills Station - SB,,1,173785,73431,1,1
90,131.0.1,1667593,Don Mills Station - SB,,1,173783,73431,1,1
90,131.0.1,1667592,Don Mills Station - SB,,1,173785,73431,1,1
9002,131.0.1,1667605,Beaver Creek - NB,,0,173788,73433,1,1
9002,131.0.1,1667612,Beaver Creek - NB,,0,173789,73433,1,1
9002,131.0.1,1667611,Beaver Creek - NB,,0,173790,73433,1,1
9002,131.0.1,1667610,Beaver Creek - NB,,0,173791,73433,1,1
9002,131.0.1,1667609,Beaver Creek - NB,,0,173788,73433,1,2
9002,131.0.1,1667608,Beaver Creek - NB,,0,173789,73433,1,2
9002,131.0.1,1667607,Beaver Creek - NB,,0,173790,73433,1,2
9002,131.0.1,1667606,Beaver Creek - NB,,0,173791,73433,1,2
9002,131.0.1,1667628,Beaver Creek - NB,,0,173788,73433,1,2
9002,131.0.1,1667627,Beaver Creek - NB,,0,173789,73433,1,2
9002,131.0.1,1667626,Beaver Creek - NB,,0,173790,73433,1,1
9002,131.0.1,1667625,Beaver Creek - NB,,0,173791,73433,1,1
9002,131.0.1,1667624,Beaver Creek - NB,,0,173788,73433,1,1
9002,131.0.1,1667617,Highway 7 - NB,,0,173793,73432,1,2
9002,131.0.1,1667616,Highway 7 - NB,,0,173792,73432,1,2
9002,131.0.1,1667615,Highway 7 - NB,,0,173773,73432,1,2
9002,131.0.1,1667614,Highway 7 - NB,,0,173794,73432,1,2
9002,131.0.1,1667613,Highway 7 - NB,,0,173793,73432,1,2
9002,131.0.1,1667623,Highway 7 - NB,,0,173792,73432,1,2
9002,131.0.1,1667622,Highway 7 - NB,,0,173773,73432,1,2
9002,131.0.1,1667620,Highway 7 - NB,,0,173794,73432,1,1
9002,131.0.1,1667621,Highway 7 - NB,,0,173793,73432,1,1
9002,131.0.1,1667618,Highway 7 - NB,,0,173792,73432,1,1
9002,131.0.1,1667619,Highway 7 - NB,,0,173773,73432,1,1
9002,131.0.1,1667633,Don Mills Station - SB,,1,173788,73435,1,1
9002,131.0.1,1667632,Don Mills Station - SB,,1,173789,73435,1,1
9002,131.0.1,1667631,Don Mills Station - SB,,1,173790,73435,1,1
9002,131.0.1,1667630,Don Mills Station - SB,,1,173791,73435,1,1
9002,131.0.1,1667640,Don Mills Station - SB,,1,173788,73436,1,1
9002,131.0.1,1667629,Don Mills Station - SB,,1,173789,73436,1,1
9002,131.0.1,1667639,Don Mills Station - SB,,1,173790,73436,1,2
9002,131.0.1,1667638,Don Mills Station - SB,,1,173791,73436,1,2
9002,131.0.1,1667649,Don Mills Station - SB,,1,173788,73436,1,2
9002,131.0.1,1667648,Don Mills Station - SB,,1,173789,73436,1,2
9002,131.0.1,1667647,Don Mills Station - SB,,1,173790,73436,1,2
9002,131.0.1,1667646,Don Mills Station - SB,,1,173791,73436,1,1
9002,131.0.1,1667645,Don Mills Station - SB,,1,173788,73436,1,1
9002,131.0.1,1667644,Don Mills Station - SB,,1,173789,73436,1,1
9002,131.0.1,1667643,Don Mills Station - SB,,1,173790,73436,1,1
9002,131.0.1,1667642,Don Mills Station - SB,,1,173791,73436,1,1
9002,131.0.1,1667641,Don Mills Station - SB,,1,173788,73436,1,1
9002,131.0.1,1667637,Don Mills Station - SB,,1,173793,73434,1,2
9002,131.0.1,1667636,Don Mills Station - SB,,1,173792,73434,1,2
9002,131.0.1,1667635,Don Mills Station - SB,,1,173773,73434,1,2
9002,131.0.1,1667634,Don Mills Station - SB,,1,173794,73434,1,2
9002,131.0.1,1667656,Don Mills Station - SB,,1,173793,73434,1,2
9002,131.0.1,1667655,Don Mills Station - SB,,1,173792,73434,1,2
9002,131.0.1,1667654,Don Mills Station - SB,,1,173773,73434,1,1
9002,131.0.1,1667653,Don Mills Station - SB,,1,173794,73434,1,1
9002,131.0.1,1667652,Don Mills Station - SB,,1,173793,73434,1,1
9002,131.0.1,1667651,Don Mills Station - SB,,1,173792,73434,1,1
9002,131.0.1,1667650,Don Mills Station - SB,,1,173773,73434,1,1
601,131.0.1,1667664,Newmarket Terminal - NB,,0,173803,73437,1,1
601,131.0.1,1667663,Newmarket Terminal - NB,,0,173799,73437,1,1
601,131.0.1,1667662,Newmarket Terminal - NB,,0,173800,73437,1,1
601,131.0.1,1667661,Newmarket Terminal - NB,,0,173801,73437,1,1
601,131.0.1,1667660,Newmarket Terminal - NB,,0,173802,73437,1,1
601,131.0.1,1667659,Newmarket Terminal - NB,,0,173810,73437,1,1
601,131.0.1,1667658,Newmarket Terminal - NB,,0,173811,73437,1,1
601,131.0.1,1667732,Newmarket Terminal - NB,,0,173795,73439,1,1
601,131.0.1,1667657,Newmarket Terminal - NB,,0,173812,73437,1,1
601,131.0.1,1667711,Bernard Terminal - NB,,0,173807,73438,1,1
601,131.0.1,1667731,Newmarket Terminal - NB,,0,173796,73439,1,1
601,131.0.1,1667710,Bernard Terminal - NB,,0,173803,73438,1,1
601,131.0.1,1667730,Newmarket Terminal - NB,,0,173797,73439,1,1
601,131.0.1,1667709,Bernard Terminal - NB,,0,173804,73438,1,1
601,131.0.1,1667729,Newmarket Terminal - NB,,0,173798,73439,1,1
601,131.0.1,1667708,Bernard Terminal - NB,,0,173805,73438,1,1
601,131.0.1,1667728,Newmarket Terminal - NB,,0,173799,73439,1,1
601,131.0.1,1667707,Bernard Terminal - NB,,0,173806,73438,1,1
601,131.0.1,1667727,Newmarket Terminal - NB,,0,173800,73439,1,1
601,131.0.1,1667706,Bernard Terminal - NB,,0,173808,73438,1,1
601,131.0.1,1667726,Newmarket Terminal - NB,,0,173801,73439,1,1
601,131.0.1,1667705,Bernard Terminal - NB,,0,173807,73438,1,2
601,131.0.1,1667725,Newmarket Terminal - NB,,0,173802,73439,1,2
601,131.0.1,1667704,Bernard Terminal - NB,,0,173809,73438,1,2
601,131.0.1,1667724,Newmarket Terminal - NB,,0,173803,73439,1,2
601,131.0.1,1667703,Bernard Terminal - NB,,0,173810,73438,1,2
601,131.0.1,1667723,Newmarket Terminal - NB,,0,173804,73439,1,2
601,131.0.1,1667702,Bernard Terminal - NB,,0,173811,73438,1,2
601,131.0.1,1667722,Newmarket Terminal - NB,,0,173805,73439,1,2
601,131.0.1,1667701,Bernard Terminal - NB,,0,173812,73438,1,2
601,131.0.1,1667721,Newmarket Terminal - NB,,0,173806,73439,1,2
601,131.0.1,1667700,Bernard Terminal - NB,,0,173813,73438,1,2
601,131.0.1,1667720,Newmarket Terminal - NB,,0,173795,73439,1,2
601,131.0.1,1667698,Bernard Terminal - NB,,0,173808,73438,1,2
601,131.0.1,1667719,Newmarket Terminal - NB,,0,173796,73439,1,2
601,131.0.1,1667697,Bernard Terminal - NB,,0,173807,73438,1,2
601,131.0.1,1667718,Newmarket Terminal - NB,,0,173797,73439,1,2
601,131.0.1,1667696,Bernard Terminal - NB,,0,173809,73438,1,2
601,131.0.1,1667717,Newmarket Terminal - NB,,0,173798,73439,1,1
601,131.0.1,1667695,Bernard Terminal - NB,,0,173810,73438,1,1
601,131.0.1,1667716,Newmarket Terminal - NB,,0,173799,73439,1,1
601,131.0.1,1667694,Bernard Terminal - NB,,0,173811,73438,1,1
601,131.0.1,1667715,Newmarket Terminal - NB,,0,173800,73439,1,1
601,131.0.1,1667693,Bernard Terminal - NB,,0,173812,73438,1,1
601,131.0.1,1667714,Newmarket Terminal - NB,,0,173801,73439,1,1
601,131.0.1,1667692,Bernard Terminal - NB,,0,173813,73438,1,1
601,131.0.1,1667713,Newmarket Terminal - NB,,0,173802,73439,1,1
601,131.0.1,1667691,Bernard Terminal - NB,,0,173808,73438,1,1
601,131.0.1,1667712,Newmarket Terminal - NB,,0,173803,73439,1,1
601,131.0.1,1667690,Bernard Terminal - NB,,0,173804,73438,1,1
601,131.0.1,1667677,Newmarket Terminal - NB,,0,173809,73439,1,1
601,131.0.1,1667699,Bernard Terminal - NB,,0,173814,73438,1,1
601,131.0.1,1667676,Newmarket Terminal - NB,,0,173810,73439,1,1
601,131.0.1,1667689,Bernard Terminal - NB,,0,173811,73438,1,1
601,131.0.1,1667675,Newmarket Terminal - NB,,0,173795,73439,1,1
601,131.0.1,1667688,Bernard Terminal - NB,,0,173812,73438,1,1
601,131.0.1,1667674,Newmarket Terminal - NB,,0,173796,73439,1,1
601,131.0.1,1667687,Bernard Terminal - NB,,0,173813,73438,1,1
601,131.0.1,1667673,Newmarket Terminal - NB,,0,173797,73439,1,1
601,131.0.1,1667686,Bernard Terminal - NB,,0,173808,73438,1,1
601,131.0.1,1667672,Newmarket Terminal - NB,,0,173798,73439,1,1
601,131.0.1,1667685,Bernard Terminal - NB,,0,173804,73438,1,1
601,131.0.1,1667671,Newmarket Terminal - NB,,0,173799,73439,1,1
601,131.0.1,1667684,Bernard Terminal - NB,,0,173814,73438,1,1
601,131.0.1,1667670,Newmarket Terminal - NB,,0,173801,73439,1,1
601,131.0.1,1667683,Bernard Terminal - NB,,0,173811,73438,1,1
601,131.0.1,1667669,Newmarket Terminal - NB,,0,173802,73439,1,1
601,131.0.1,1667682,Bernard Terminal - NB,,0,173812,73438,1,1
601,131.0.1,1667668,Newmarket Terminal - NB,,0,173803,73439,1,1
601,131.0.1,1667681,Bernard Terminal - NB,,0,173813,73438,1,1
601,131.0.1,1667667,Newmarket Terminal - NB,,0,173809,73439,1,1
601,131.0.1,1667680,Bernard Terminal - NB,,0,173808,73438,1,1
601,131.0.1,1667666,Newmarket Terminal - NB,,0,173810,73439,1,1
601,131.0.1,1667679,Bernard Terminal - NB,,0,173804,73438,1,1
601,131.0.1,1667665,Newmarket Terminal - NB,,0,173795,73439,1,1
601,131.0.1,1667678,Bernard Terminal - NB,,0,173814,73438,1,1
601,131.0.1,1667792,Newmarket Terminal - NB,,0,173796,73439,1,1
601,131.0.1,1667755,Bernard Terminal - NB,,0,173811,73438,1,1
601,131.0.1,1667791,Newmarket Terminal - NB,,0,173797,73439,1,1
601,131.0.1,1667754,Bernard Terminal - NB,,0,173817,73438,1,1
601,131.0.1,1667790,Newmarket Terminal - NB,,0,173812,73439,1,1
601,131.0.1,1667753,Bernard Terminal - NB,,0,173798,73438,1,1
601,131.0.1,1667789,Newmarket Terminal - NB,,0,173813,73439,1,2
601,131.0.1,1667752,Bernard Terminal - NB,,0,173816,73438,1,2
601,131.0.1,1667788,Newmarket Terminal - NB,,0,173799,73439,1,2
601,131.0.1,1667751,Bernard Terminal - NB,,0,173808,73438,1,2
601,131.0.1,1667787,Newmarket Terminal - NB,,0,173801,73439,1,2
601,131.0.1,1667750,Bernard Terminal - NB,,0,173804,73438,1,2
601,131.0.1,1667786,Newmarket Terminal - NB,,0,173802,73439,1,2
601,131.0.1,1667749,Bernard Terminal - NB,,0,173814,73438,1,2
601,131.0.1,1667785,Newmarket Terminal - NB,,0,173803,73439,1,2
601,131.0.1,1667748,Bernard Terminal - NB,,0,173811,73438,1,2
601,131.0.1,1667784,Newmarket Terminal - NB,,0,173809,73439,1,2
601,131.0.1,1667747,Bernard Terminal - NB,,0,173817,73438,1,2
601,131.0.1,1667783,Newmarket Terminal - NB,,0,173815,73439,1,2
601,131.0.1,1667746,Bernard Terminal - NB,,0,173798,73438,1,2
601,131.0.1,1667782,Newmarket Terminal - NB,,0,173810,73439,1,2
601,131.0.1,1667745,Bernard Terminal - NB,,0,173818,73438,1,2
601,131.0.1,1667781,Newmarket Terminal - NB,,0,173816,73439,1,2
601,131.0.1,1667744,Bernard Terminal - NB,,0,173795,73438,1,2
601,131.0.1,1667780,Newmarket Terminal - NB,,0,173808,73439,1,2
601,131.0.1,1667743,Bernard Terminal - NB,,0,173796,73438,1,2
601,131.0.1,1667779,Newmarket Terminal - NB,,0,173804,73439,1,2
601,131.0.1,1667742,Bernard Terminal - NB,,0,173797,73438,1,2
601,131.0.1,1667778,Newmarket Terminal - NB,,0,173814,73439,1,2
601,131.0.1,1667741,Bernard Terminal - NB,,0,173812,73438,1,2
601,131.0.1,1667777,Newmarket Terminal - NB,,0,173811,73439,1,1
601,131.0.1,1667740,Bernard Terminal - NB,,0,173813,73438,1,1
601,131.0.1,1667776,Newmarket Terminal - NB,,0,173817,73439,1,1
601,131.0.1,1667739,Bernard Terminal - NB,,0,173799,73438,1,1
601,131.0.1,1667775,Newmarket Terminal - NB,,0,173798,73439,1,1
601,131.0.1,1667738,Bernard Terminal - NB,,0,173801,73438,1,1
601,131.0.1,1667774,Newmarket Terminal - NB,,0,173818,73439,1,1
601,131.0.1,1667737,Bernard Terminal - NB,,0,173795,73438,1,1
601,131.0.1,1667773,Newmarket Terminal - NB,,0,173803,73439,1,1
601,131.0.1,1667736,Bernard Terminal - NB,,0,173796,73438,1,1
601,131.0.1,1667772,Newmarket Terminal - NB,,0,173809,73439,1,1
601,131.0.1,1667735,Bernard Terminal - NB,,0,173797,73438,1,1
601,131.0.1,1667771,Newmarket Terminal - NB,,0,173815,73439,1,1
601,131.0.1,1667734,Bernard Terminal - NB,,0,173812,73438,1,1
601,131.0.1,1667770,Newmarket Terminal - NB,,0,173810,73439,1,1
601,131.0.1,1667733,Bernard Terminal - NB,,0,173813,73438,1,1
601,131.0.1,1667769,Newmarket Terminal - NB,,0,173816,73439,1,1
601,131.0.1,1667768,Newmarket Terminal - NB,,0,173808,73439,1,1
601,131.0.1,1667767,Newmarket Terminal - NB,,0,173814,73439,1,1
601,131.0.1,1667766,Newmarket Terminal - NB,,0,173811,73439,1,1
601,131.0.1,1667765,Newmarket Terminal - NB,,0,173798,73439,1,1
601,131.0.1,1667764,Newmarket Terminal - NB,,0,173818,73439,1,1
601,131.0.1,1667763,Newmarket Terminal - NB,,0,173803,73439,1,1
601,131.0.1,1667762,Newmarket Terminal - NB,,0,173815,73439,1,1
601,131.0.1,1667761,Newmarket Terminal - NB,,0,173810,73439,1,1
601,131.0.1,1667760,Newmarket Terminal - NB,,0,173816,73439,1,1
601,131.0.1,1667759,Newmarket Terminal - NB,,0,173814,73439,1,1
601,131.0.1,1667758,Newmarket Terminal - NB,,0,173811,73439,1,1
601,131.0.1,1667757,Newmarket Terminal - NB,,0,173798,73439,1,1
601,131.0.1,1667756,Newmarket Terminal - NB,,0,173818,73439,1,1
601,131.0.1,1667918,Finch Terminal - SB,,1,173803,73441,1,1
601,131.0.1,1667917,Finch Terminal - SB,,1,173804,73441,1,1
601,131.0.1,1667916,Finch Terminal - SB,,1,173799,73441,1,1
601,131.0.1,1667847,Finch Terminal - SB,,1,173798,73440,1,1
601,131.0.1,1667915,Finch Terminal - SB,,1,173800,73441,1,1
601,131.0.1,1667846,Finch Terminal - SB,,1,173805,73440,1,1
601,131.0.1,1667914,Finch Terminal - SB,,1,173801,73441,1,1
601,131.0.1,1667845,Finch Terminal - SB,,1,173806,73440,1,1
601,131.0.1,1667913,Finch Terminal - SB,,1,173802,73441,1,1
601,131.0.1,1667844,Finch Terminal - SB,,1,173808,73440,1,1
601,131.0.1,1667912,Finch Terminal - SB,,1,173810,73441,1,1
601,131.0.1,1667843,Finch Terminal - SB,,1,173807,73440,1,1
601,131.0.1,1667911,Finch Terminal - SB,,1,173811,73441,1,1
601,131.0.1,1667841,Finch Terminal - SB,,1,173803,73440,1,1
601,131.0.1,1667910,Finch Terminal - SB,,1,173812,73441,1,1
601,131.0.1,1667842,Finch Terminal - SB,,1,173804,73440,1,1
601,131.0.1,1667909,Finch Terminal - SB,,1,173795,73441,1,1
601,131.0.1,1667839,Finch Terminal - SB,,1,173805,73440,1,2
601,131.0.1,1667908,Finch Terminal - SB,,1,173796,73441,1,2
601,131.0.1,1667838,Finch Terminal - SB,,1,173806,73440,1,2
601,131.0.1,1667907,Finch Terminal - SB,,1,173797,73441,1,2
601,131.0.1,1667837,Finch Terminal - SB,,1,173808,73440,1,2
601,131.0.1,1667906,Finch Terminal - SB,,1,173798,73441,1,2
601,131.0.1,1667840,Finch Terminal - SB,,1,173807,73440,1,2
601,131.0.1,1667905,Finch Terminal - SB,,1,173799,73441,1,2
601,131.0.1,1667836,Finch Terminal - SB,,1,173809,73440,1,2
601,131.0.1,1667904,Finch Terminal - SB,,1,173800,73441,1,2
601,131.0.1,1667835,Finch Terminal - SB,,1,173810,73440,1,2
601,131.0.1,1667903,Finch Terminal - SB,,1,173801,73441,1,2
601,131.0.1,1667834,Finch Terminal - SB,,1,173811,73440,1,2
601,131.0.1,1667902,Finch Terminal - SB,,1,173802,73441,1,2
601,131.0.1,1667833,Finch Terminal - SB,,1,173812,73440,1,2
601,131.0.1,1667901,Finch Terminal - SB,,1,173803,73441,1,2
601,131.0.1,1667832,Finch Terminal - SB,,1,173813,73440,1,2
601,131.0.1,1667900,Finch Terminal - SB,,1,173804,73441,1,2
601,131.0.1,1667831,Finch Terminal - SB,,1,173808,73440,1,1
601,131.0.1,1667899,Finch Terminal - SB,,1,173814,73441,1,1
601,131.0.1,1667830,Finch Terminal - SB,,1,173807,73440,1,1
601,131.0.1,1667898,Finch Terminal - SB,,1,173805,73441,1,1
601,131.0.1,1667829,Finch Terminal - SB,,1,173809,73440,1,1
601,131.0.1,1667897,Finch Terminal - SB,,1,173795,73441,1,1
601,131.0.1,1667828,Finch Terminal - SB,,1,173810,73440,1,1
601,131.0.1,1667896,Finch Terminal - SB,,1,173796,73441,1,1
601,131.0.1,1667827,Finch Terminal - SB,,1,173811,73440,1,1
601,131.0.1,1667895,Finch Terminal - SB,,1,173797,73441,1,1
601,131.0.1,1667826,Finch Terminal - SB,,1,173812,73440,1,1
601,131.0.1,1667894,Finch Terminal - SB,,1,173798,73441,1,1
601,131.0.1,1667825,Finch Terminal - SB,,1,173813,73440,1,1
601,131.0.1,1667893,Finch Terminal - SB,,1,173799,73441,1,1
601,131.0.1,1667824,Finch Terminal - SB,,1,173808,73440,1,1
601,131.0.1,1667892,Finch Terminal - SB,,1,173801,73441,1,1
601,131.0.1,1667823,Finch Terminal - SB,,1,173804,73440,1,1
601,131.0.1,1667891,Finch Terminal - SB,,1,173802,73441,1,1
601,131.0.1,1667822,Finch Terminal - SB,,1,173814,73440,1,1
601,131.0.1,1667890,Finch Terminal - SB,,1,173803,73441,1,1
601,131.0.1,1667821,Finch Terminal - SB,,1,173811,73440,1,1
601,131.0.1,1667889,Finch Terminal - SB,,1,173809,73441,1,1
601,131.0.1,1667820,Finch Terminal - SB,,1,173812,73440,1,1
601,131.0.1,1667888,Finch Terminal - SB,,1,173810,73441,1,1
601,131.0.1,1667819,Finch Terminal - SB,,1,173813,73440,1,1
601,131.0.1,1667887,Finch Terminal - SB,,1,173795,73441,1,1
601,131.0.1,1667818,Finch Terminal - SB,,1,173808,73440,1,1
601,131.0.1,1667886,Finch Terminal - SB,,1,173796,73441,1,1
601,131.0.1,1667817,Finch Terminal - SB,,1,173804,73440,1,1
601,131.0.1,1667885,Finch Terminal - SB,,1,173797,73441,1,1
601,131.0.1,1667816,Finch Terminal - SB,,1,173814,73440,1,1
601,131.0.1,1667884,Finch Terminal - SB,,1,173798,73441,1,1
601,131.0.1,1667815,Finch Terminal - SB,,1,173811,73440,1,1
601,131.0.1,1667883,Finch Terminal - SB,,1,173799,73441,1,1
601,131.0.1,1667814,Finch Terminal - SB,,1,173812,73440,1,1
601,131.0.1,1667882,Finch Terminal - SB,,1,173801,73441,1,1
601,131.0.1,1667813,Finch Terminal - SB,,1,173813,73440,1,1
601,131.0.1,1667881,Finch Terminal - SB,,1,173802,73441,1,1
601,131.0.1,1667812,Finch Terminal - SB,,1,173808,73440,1,1
601,131.0.1,1667879,Finch Terminal - SB,,1,173803,73441,1,1
601,131.0.1,1667811,Finch Terminal - SB,,1,173804,73440,1,1
